model,data_regime,epoch,layer,grad_norm
efficientnet_b0,5%,1,blocks.4.0.bn3.bias,7.950842700665817e-06
efficientnet_b0,5%,1,blocks.4.1.conv_pw.weight,1.7494285106658936
efficientnet_b0,5%,1,blocks.4.1.bn1.weight,0.09763801097869873
efficientnet_b0,5%,1,blocks.4.1.bn1.bias,0.1285407841205597
efficientnet_b0,5%,1,blocks.4.1.conv_dw.weight,0.9161165356636047
efficientnet_b0,5%,1,blocks.4.1.bn2.weight,0.15384624898433685
efficientnet_b0,5%,1,blocks.4.1.bn2.bias,0.09471877664327621
efficientnet_b0,5%,1,blocks.4.1.se.conv_reduce.weight,0.4712306261062622
efficientnet_b0,5%,1,blocks.4.1.se.conv_reduce.bias,0.046123113483190536
efficientnet_b0,5%,1,blocks.4.1.se.conv_expand.weight,0.6886398196220398
efficientnet_b0,5%,1,blocks.4.1.se.conv_expand.bias,0.06880418956279755
efficientnet_b0,5%,1,blocks.4.1.conv_pwl.weight,1.4926512241363525
efficientnet_b0,5%,1,blocks.4.1.bn3.weight,0.0729740634560585
efficientnet_b0,5%,1,blocks.4.1.bn3.bias,6.706303338432917e-06
efficientnet_b0,5%,1,blocks.4.2.conv_pw.weight,1.698535442352295
efficientnet_b0,5%,1,blocks.4.2.bn1.weight,0.08802135288715363
efficientnet_b0,5%,1,blocks.4.2.bn1.bias,0.10907785594463348
efficientnet_b0,5%,1,blocks.4.2.conv_dw.weight,0.9060903191566467
efficientnet_b0,5%,1,blocks.4.2.bn2.weight,0.1585228443145752
efficientnet_b0,5%,1,blocks.4.2.bn2.bias,0.08855771273374557
efficientnet_b0,5%,1,blocks.4.2.se.conv_reduce.weight,0.44035840034484863
efficientnet_b0,5%,1,blocks.4.2.se.conv_reduce.bias,0.042409930378198624
efficientnet_b0,5%,1,blocks.4.2.se.conv_expand.weight,0.7294732332229614
efficientnet_b0,5%,1,blocks.4.2.se.conv_expand.bias,0.07451118528842926
efficientnet_b0,5%,1,blocks.4.2.conv_pwl.weight,1.3544394969940186
efficientnet_b0,5%,1,blocks.4.2.bn3.weight,0.05747738480567932
efficientnet_b0,5%,1,blocks.4.2.bn3.bias,5.139633231010521e-06
efficientnet_b0,5%,1,blocks.5.0.conv_pw.weight,2.3658053874969482
efficientnet_b0,5%,1,blocks.5.0.bn1.weight,0.3399016559123993
efficientnet_b0,5%,1,blocks.5.0.bn1.bias,0.33799248933792114
efficientnet_b0,5%,1,blocks.5.0.conv_dw.weight,1.1706790924072266
efficientnet_b0,5%,1,blocks.5.0.bn2.weight,0.33615124225616455
efficientnet_b0,5%,1,blocks.5.0.bn2.bias,0.0865006297826767
efficientnet_b0,5%,1,blocks.5.0.se.conv_reduce.weight,1.029117226600647
efficientnet_b0,5%,1,blocks.5.0.se.conv_reduce.bias,0.023930657655000687
efficientnet_b0,5%,1,blocks.5.0.se.conv_expand.weight,0.16938629746437073
efficientnet_b0,5%,1,blocks.5.0.se.conv_expand.bias,0.06205490231513977
efficientnet_b0,5%,1,blocks.5.0.conv_pwl.weight,2.7314839363098145
efficientnet_b0,5%,1,blocks.5.0.bn3.weight,0.07211409509181976
efficientnet_b0,5%,1,blocks.5.0.bn3.bias,7.3485198299749754e-06
efficientnet_b0,5%,1,blocks.5.1.conv_pw.weight,2.271925687789917
efficientnet_b0,5%,1,blocks.5.1.bn1.weight,0.1288917362689972
efficientnet_b0,5%,1,blocks.5.1.bn1.bias,0.21816250681877136
efficientnet_b0,5%,1,blocks.5.1.conv_dw.weight,0.8944443464279175
efficientnet_b0,5%,1,blocks.5.1.bn2.weight,0.13798518478870392
efficientnet_b0,5%,1,blocks.5.1.bn2.bias,0.09466104954481125
efficientnet_b0,5%,1,blocks.5.1.se.conv_reduce.weight,0.6259373426437378
efficientnet_b0,5%,1,blocks.5.1.se.conv_reduce.bias,0.03458844870328903
efficientnet_b0,5%,1,blocks.5.1.se.conv_expand.weight,0.926665723323822
efficientnet_b0,5%,1,blocks.5.1.se.conv_expand.bias,0.07546155154705048
efficientnet_b0,5%,1,blocks.5.1.conv_pwl.weight,2.0194268226623535
efficientnet_b0,5%,1,blocks.5.1.bn3.weight,0.07031694799661636
efficientnet_b0,5%,1,blocks.5.1.bn3.bias,6.42229815639439e-06
efficientnet_b0,5%,1,blocks.5.2.conv_pw.weight,2.2273662090301514
efficientnet_b0,5%,1,blocks.5.2.bn1.weight,0.12982073426246643
efficientnet_b0,5%,1,blocks.5.2.bn1.bias,0.1696077585220337
efficientnet_b0,5%,1,blocks.5.2.conv_dw.weight,0.8637475371360779
efficientnet_b0,5%,1,blocks.5.2.bn2.weight,0.11873994022607803
efficientnet_b0,5%,1,blocks.5.2.bn2.bias,0.08290713280439377
efficientnet_b0,5%,1,blocks.5.2.se.conv_reduce.weight,0.6619544625282288
efficientnet_b0,5%,1,blocks.5.2.se.conv_reduce.bias,0.04467238858342171
efficientnet_b0,5%,1,blocks.5.2.se.conv_expand.weight,0.928750216960907
efficientnet_b0,5%,1,blocks.5.2.se.conv_expand.bias,0.07679540663957596
efficientnet_b0,5%,1,blocks.5.2.conv_pwl.weight,1.960837960243225
efficientnet_b0,5%,1,blocks.5.2.bn3.weight,0.06210361048579216
efficientnet_b0,5%,1,blocks.5.2.bn3.bias,5.362280262488639e-06
efficientnet_b0,5%,1,blocks.5.3.conv_pw.weight,2.2547318935394287
efficientnet_b0,5%,1,blocks.5.3.bn1.weight,0.15067097544670105
efficientnet_b0,5%,1,blocks.5.3.bn1.bias,0.14179538190364838
efficientnet_b0,5%,1,blocks.5.3.conv_dw.weight,0.7950572967529297
efficientnet_b0,5%,1,blocks.5.3.bn2.weight,0.1292632669210434
efficientnet_b0,5%,1,blocks.5.3.bn2.bias,0.08373917639255524
efficientnet_b0,5%,1,blocks.5.3.se.conv_reduce.weight,0.612564206123352
efficientnet_b0,5%,1,blocks.5.3.se.conv_reduce.bias,0.03377285227179527
efficientnet_b0,5%,1,blocks.5.3.se.conv_expand.weight,0.8685011267662048
efficientnet_b0,5%,1,blocks.5.3.se.conv_expand.bias,0.07579562067985535
efficientnet_b0,5%,1,blocks.5.3.conv_pwl.weight,1.858846664428711
efficientnet_b0,5%,1,blocks.5.3.bn3.weight,0.051586370915174484
efficientnet_b0,5%,1,blocks.5.3.bn3.bias,4.376755896373652e-06
efficientnet_b0,5%,1,blocks.6.0.conv_pw.weight,3.0692076683044434
efficientnet_b0,5%,1,blocks.6.0.bn1.weight,0.5017638206481934
efficientnet_b0,5%,1,blocks.6.0.bn1.bias,0.34845155477523804
efficientnet_b0,5%,1,blocks.6.0.conv_dw.weight,0.8153312802314758
efficientnet_b0,5%,1,blocks.6.0.bn2.weight,0.2526155412197113
efficientnet_b0,5%,1,blocks.6.0.bn2.bias,0.14517810940742493
efficientnet_b0,5%,1,blocks.6.0.se.conv_reduce.weight,0.936601459980011
efficientnet_b0,5%,1,blocks.6.0.se.conv_reduce.bias,0.04999322444200516
efficientnet_b0,5%,1,blocks.6.0.se.conv_expand.weight,0.8361894488334656
efficientnet_b0,5%,1,blocks.6.0.se.conv_expand.bias,0.09948334842920303
efficientnet_b0,5%,1,blocks.6.0.conv_pwl.weight,3.352503538131714
efficientnet_b0,5%,1,blocks.6.0.bn3.weight,0.09352336078882217
efficientnet_b0,5%,1,blocks.6.0.bn3.bias,7.325600108742947e-06
efficientnet_b0,5%,1,conv_head.weight,3.854370355606079
efficientnet_b0,5%,1,bn2.weight,0.22576533257961273
efficientnet_b0,5%,1,bn2.bias,0.14608870446681976
efficientnet_b0,5%,1,classifier.weight,2.1975083351135254
efficientnet_b0,5%,1,classifier.bias,0.141214981675148
efficientnet_b0,5%,2,conv_stem.weight,0.23374813795089722
efficientnet_b0,5%,2,bn1.weight,0.015545591711997986
efficientnet_b0,5%,2,bn1.bias,0.012583413161337376
efficientnet_b0,5%,2,blocks.0.0.conv_dw.weight,0.20999446511268616
efficientnet_b0,5%,2,blocks.0.0.bn1.weight,0.027566082775592804
efficientnet_b0,5%,2,blocks.0.0.bn1.bias,0.010799373500049114
efficientnet_b0,5%,2,blocks.0.0.se.conv_reduce.weight,0.08263818919658661
efficientnet_b0,5%,2,blocks.0.0.se.conv_reduce.bias,0.0034678755328059196
efficientnet_b0,5%,2,blocks.0.0.se.conv_expand.weight,0.01634097471833229
efficientnet_b0,5%,2,blocks.0.0.se.conv_expand.bias,0.019178198650479317
efficientnet_b0,5%,2,blocks.0.0.conv_pw.weight,0.12579286098480225
efficientnet_b0,5%,2,blocks.0.0.bn2.weight,0.009500868618488312
efficientnet_b0,5%,2,blocks.0.0.bn2.bias,1.1716003882611403e-06
efficientnet_b0,5%,2,blocks.1.0.conv_pw.weight,0.17803548276424408
efficientnet_b0,5%,2,blocks.1.0.bn1.weight,0.015669794753193855
efficientnet_b0,5%,2,blocks.1.0.bn1.bias,0.008876001462340355
efficientnet_b0,5%,2,blocks.1.0.conv_dw.weight,0.10556721687316895
efficientnet_b0,5%,2,blocks.1.0.bn2.weight,0.01087873987853527
efficientnet_b0,5%,2,blocks.1.0.bn2.bias,0.004693221766501665
efficientnet_b0,5%,2,blocks.1.0.se.conv_reduce.weight,0.02510426752269268
efficientnet_b0,5%,2,blocks.1.0.se.conv_reduce.bias,0.00040133416769094765
efficientnet_b0,5%,2,blocks.1.0.se.conv_expand.weight,0.030143218114972115
efficientnet_b0,5%,2,blocks.1.0.se.conv_expand.bias,0.00868481770157814
efficientnet_b0,5%,2,blocks.1.0.conv_pwl.weight,0.1768089383840561
efficientnet_b0,5%,2,blocks.1.0.bn3.weight,0.014936497434973717
efficientnet_b0,5%,2,blocks.1.0.bn3.bias,7.146310849748261e-07
efficientnet_b0,5%,2,blocks.1.1.conv_pw.weight,0.14847563207149506
efficientnet_b0,5%,2,blocks.1.1.bn1.weight,0.016056852415204048
efficientnet_b0,5%,2,blocks.1.1.bn1.bias,0.020573949441313744
efficientnet_b0,5%,2,blocks.1.1.conv_dw.weight,0.14352644979953766
efficientnet_b0,5%,2,blocks.1.1.bn2.weight,0.022357411682605743
efficientnet_b0,5%,2,blocks.1.1.bn2.bias,0.011884571984410286
efficientnet_b0,5%,2,blocks.1.1.se.conv_reduce.weight,0.048937492072582245
efficientnet_b0,5%,2,blocks.1.1.se.conv_reduce.bias,0.00386324361898005
efficientnet_b0,5%,2,blocks.1.1.se.conv_expand.weight,0.04600704088807106
efficientnet_b0,5%,2,blocks.1.1.se.conv_expand.bias,0.00791583489626646
efficientnet_b0,5%,2,blocks.1.1.conv_pwl.weight,0.1377076357603073
efficientnet_b0,5%,2,blocks.1.1.bn3.weight,0.00910123810172081
efficientnet_b0,5%,2,blocks.1.1.bn3.bias,3.7070441294417833e-07
efficientnet_b0,5%,2,blocks.2.0.conv_pw.weight,0.21223239600658417
efficientnet_b0,5%,2,blocks.2.0.bn1.weight,0.0202658548951149
efficientnet_b0,5%,2,blocks.2.0.bn1.bias,0.029323115944862366
efficientnet_b0,5%,2,blocks.2.0.conv_dw.weight,0.12801145017147064
efficientnet_b0,5%,2,blocks.2.0.bn2.weight,0.03122090920805931
efficientnet_b0,5%,2,blocks.2.0.bn2.bias,0.011881588958203793
efficientnet_b0,5%,2,blocks.2.0.se.conv_reduce.weight,0.09933583438396454
efficientnet_b0,5%,2,blocks.2.0.se.conv_reduce.bias,0.004500178154557943
efficientnet_b0,5%,2,blocks.2.0.se.conv_expand.weight,0.07155507057905197
efficientnet_b0,5%,2,blocks.2.0.se.conv_expand.bias,0.007490451913326979
efficientnet_b0,5%,2,blocks.2.0.conv_pwl.weight,0.20139579474925995
efficientnet_b0,5%,2,blocks.2.0.bn3.weight,0.008750086650252342
efficientnet_b0,5%,2,blocks.2.0.bn3.bias,6.708183946102508e-07
efficientnet_b0,5%,2,blocks.2.1.conv_pw.weight,0.1506359726190567
efficientnet_b0,5%,2,blocks.2.1.bn1.weight,0.01479666493833065
efficientnet_b0,5%,2,blocks.2.1.bn1.bias,0.020320087671279907
efficientnet_b0,5%,2,blocks.2.1.conv_dw.weight,0.12763194739818573
efficientnet_b0,5%,2,blocks.2.1.bn2.weight,0.025301121175289154
efficientnet_b0,5%,2,blocks.2.1.bn2.bias,0.013463983312249184
efficientnet_b0,5%,2,blocks.2.1.se.conv_reduce.weight,0.0421217605471611
efficientnet_b0,5%,2,blocks.2.1.se.conv_reduce.bias,0.004512122366577387
efficientnet_b0,5%,2,blocks.2.1.se.conv_expand.weight,0.0644373744726181
efficientnet_b0,5%,2,blocks.2.1.se.conv_expand.bias,0.009797929786145687
efficientnet_b0,5%,2,blocks.2.1.conv_pwl.weight,0.13947683572769165
efficientnet_b0,5%,2,blocks.2.1.bn3.weight,0.007195860147476196
efficientnet_b0,5%,2,blocks.2.1.bn3.bias,6.335368993859447e-07
efficientnet_b0,5%,2,blocks.3.0.conv_pw.weight,0.24893032014369965
efficientnet_b0,5%,2,blocks.3.0.bn1.weight,0.026532087475061417
efficientnet_b0,5%,2,blocks.3.0.bn1.bias,0.03882737085223198
efficientnet_b0,5%,2,blocks.3.0.conv_dw.weight,0.09568597376346588
efficientnet_b0,5%,2,blocks.3.0.bn2.weight,0.053042445331811905
efficientnet_b0,5%,2,blocks.3.0.bn2.bias,0.025685202330350876
efficientnet_b0,5%,2,blocks.3.0.se.conv_reduce.weight,0.09838740527629852
efficientnet_b0,5%,2,blocks.3.0.se.conv_reduce.bias,0.0034611234441399574
efficientnet_b0,5%,2,blocks.3.0.se.conv_expand.weight,0.02035120129585266
efficientnet_b0,5%,2,blocks.3.0.se.conv_expand.bias,0.027278020977973938
efficientnet_b0,5%,2,blocks.3.0.conv_pwl.weight,0.2765677571296692
efficientnet_b0,5%,2,blocks.3.0.bn3.weight,0.00857930164784193
efficientnet_b0,5%,2,blocks.3.0.bn3.bias,9.231862918568368e-07
efficientnet_b0,5%,2,blocks.3.1.conv_pw.weight,0.2841750681400299
efficientnet_b0,5%,2,blocks.3.1.bn1.weight,0.028850838541984558
efficientnet_b0,5%,2,blocks.3.1.bn1.bias,0.02112705074250698
efficientnet_b0,5%,2,blocks.3.1.conv_dw.weight,0.1403452306985855
efficientnet_b0,5%,2,blocks.3.1.bn2.weight,0.025808462873101234
efficientnet_b0,5%,2,blocks.3.1.bn2.bias,0.019898783415555954
efficientnet_b0,5%,2,blocks.3.1.se.conv_reduce.weight,0.11560335010290146
efficientnet_b0,5%,2,blocks.3.1.se.conv_reduce.bias,0.011015979573130608
efficientnet_b0,5%,2,blocks.3.1.se.conv_expand.weight,0.09887596219778061
efficientnet_b0,5%,2,blocks.3.1.se.conv_expand.bias,0.008707351982593536
efficientnet_b0,5%,2,blocks.3.1.conv_pwl.weight,0.16737449169158936
efficientnet_b0,5%,2,blocks.3.1.bn3.weight,0.007479013875126839
efficientnet_b0,5%,2,blocks.3.1.bn3.bias,6.351513093250105e-07
efficientnet_b0,5%,2,blocks.3.2.conv_pw.weight,0.1853237897157669
efficientnet_b0,5%,2,blocks.3.2.bn1.weight,0.014988811686635017
efficientnet_b0,5%,2,blocks.3.2.bn1.bias,0.008909870870411396
efficientnet_b0,5%,2,blocks.3.2.conv_dw.weight,0.08276655524969101
efficientnet_b0,5%,2,blocks.3.2.bn2.weight,0.022062400355935097
efficientnet_b0,5%,2,blocks.3.2.bn2.bias,0.01548740454018116
efficientnet_b0,5%,2,blocks.3.2.se.conv_reduce.weight,0.05210653319954872
efficientnet_b0,5%,2,blocks.3.2.se.conv_reduce.bias,0.0062810396775603294
efficientnet_b0,5%,2,blocks.3.2.se.conv_expand.weight,0.0790027603507042
efficientnet_b0,5%,2,blocks.3.2.se.conv_expand.bias,0.008224405348300934
efficientnet_b0,5%,2,blocks.3.2.conv_pwl.weight,0.14278541505336761
efficientnet_b0,5%,2,blocks.3.2.bn3.weight,0.0069117117673158646
efficientnet_b0,5%,2,blocks.3.2.bn3.bias,5.597955237135466e-07
efficientnet_b0,5%,2,blocks.4.0.conv_pw.weight,0.24073293805122375
efficientnet_b0,5%,2,blocks.4.0.bn1.weight,0.01949170045554638
efficientnet_b0,5%,2,blocks.4.0.bn1.bias,0.027185406535863876
efficientnet_b0,5%,2,blocks.4.0.conv_dw.weight,0.16153796017169952
efficientnet_b0,5%,2,blocks.4.0.bn2.weight,0.0402432419359684
efficientnet_b0,5%,2,blocks.4.0.bn2.bias,0.02350272424519062
efficientnet_b0,5%,2,blocks.4.0.se.conv_reduce.weight,0.09626180678606033
efficientnet_b0,5%,2,blocks.4.0.se.conv_reduce.bias,0.007308464031666517
efficientnet_b0,5%,2,blocks.4.0.se.conv_expand.weight,0.09624204784631729
efficientnet_b0,5%,2,blocks.4.0.se.conv_expand.bias,0.010052860714495182
efficientnet_b0,5%,2,blocks.4.0.conv_pwl.weight,0.24028585851192474
efficientnet_b0,5%,2,blocks.4.0.bn3.weight,0.00612484198063612
efficientnet_b0,5%,2,blocks.4.0.bn3.bias,8.068499823821185e-07
efficientnet_b0,5%,2,blocks.4.1.conv_pw.weight,0.19093133509159088
efficientnet_b0,5%,2,blocks.4.1.bn1.weight,0.009656638838350773
efficientnet_b0,5%,2,blocks.4.1.bn1.bias,0.014528186991810799
efficientnet_b0,5%,2,blocks.4.1.conv_dw.weight,0.09845054149627686
efficientnet_b0,5%,2,blocks.4.1.bn2.weight,0.015825949609279633
efficientnet_b0,5%,2,blocks.4.1.bn2.bias,0.00945805013179779
efficientnet_b0,5%,2,blocks.4.1.se.conv_reduce.weight,0.04938099533319473
efficientnet_b0,5%,2,blocks.4.1.se.conv_reduce.bias,0.004450717009603977
efficientnet_b0,5%,2,blocks.4.1.se.conv_expand.weight,0.07496573030948639
efficientnet_b0,5%,2,blocks.4.1.se.conv_expand.bias,0.007709138561040163
efficientnet_b0,5%,2,blocks.4.1.conv_pwl.weight,0.17069199681282043
efficientnet_b0,5%,2,blocks.4.1.bn3.weight,0.008464615792036057
efficientnet_b0,5%,2,blocks.4.1.bn3.bias,6.858497272332897e-07
efficientnet_b0,5%,2,blocks.4.2.conv_pw.weight,0.1948171854019165
efficientnet_b0,5%,2,blocks.4.2.bn1.weight,0.010601327754557133
efficientnet_b0,5%,2,blocks.4.2.bn1.bias,0.01212514191865921
efficientnet_b0,5%,2,blocks.4.2.conv_dw.weight,0.1009267121553421
efficientnet_b0,5%,2,blocks.4.2.bn2.weight,0.017825281247496605
efficientnet_b0,5%,2,blocks.4.2.bn2.bias,0.01114041730761528
efficientnet_b0,5%,2,blocks.4.2.se.conv_reduce.weight,0.055579960346221924
efficientnet_b0,5%,2,blocks.4.2.se.conv_reduce.bias,0.0053897821344435215
efficientnet_b0,5%,2,blocks.4.2.se.conv_expand.weight,0.08475719392299652
efficientnet_b0,5%,2,blocks.4.2.se.conv_expand.bias,0.008494498208165169
efficientnet_b0,5%,2,blocks.4.2.conv_pwl.weight,0.15946196019649506
efficientnet_b0,5%,2,blocks.4.2.bn3.weight,0.009630590677261353
efficientnet_b0,5%,2,blocks.4.2.bn3.bias,5.945119028183399e-07
efficientnet_b0,5%,2,blocks.5.0.conv_pw.weight,0.28903940320014954
efficientnet_b0,5%,2,blocks.5.0.bn1.weight,0.04161055386066437
efficientnet_b0,5%,2,blocks.5.0.bn1.bias,0.04360957443714142
efficientnet_b0,5%,2,blocks.5.0.conv_dw.weight,0.13628223538398743
efficientnet_b0,5%,2,blocks.5.0.bn2.weight,0.03911300748586655
efficientnet_b0,5%,2,blocks.5.0.bn2.bias,0.011145987547934055
efficientnet_b0,5%,2,blocks.5.0.se.conv_reduce.weight,0.036282625049352646
efficientnet_b0,5%,2,blocks.5.0.se.conv_reduce.bias,0.0007358212023973465
efficientnet_b0,5%,2,blocks.5.0.se.conv_expand.weight,0.010547399520874023
efficientnet_b0,5%,2,blocks.5.0.se.conv_expand.bias,0.008283546194434166
efficientnet_b0,5%,2,blocks.5.0.conv_pwl.weight,0.3223452568054199
efficientnet_b0,5%,2,blocks.5.0.bn3.weight,0.007671821862459183
efficientnet_b0,5%,2,blocks.5.0.bn3.bias,9.54128836383461e-07
efficientnet_b0,5%,2,blocks.5.1.conv_pw.weight,0.2661011219024658
efficientnet_b0,5%,2,blocks.5.1.bn1.weight,0.016000518575310707
efficientnet_b0,5%,2,blocks.5.1.bn1.bias,0.019364571198821068
efficientnet_b0,5%,2,blocks.5.1.conv_dw.weight,0.10911640524864197
efficientnet_b0,5%,2,blocks.5.1.bn2.weight,0.016307279467582703
efficientnet_b0,5%,2,blocks.5.1.bn2.bias,0.010675284080207348
efficientnet_b0,5%,2,blocks.5.1.se.conv_reduce.weight,0.07280845940113068
efficientnet_b0,5%,2,blocks.5.1.se.conv_reduce.bias,0.003888890612870455
efficientnet_b0,5%,2,blocks.5.1.se.conv_expand.weight,0.11942356079816818
efficientnet_b0,5%,2,blocks.5.1.se.conv_expand.bias,0.009034760296344757
efficientnet_b0,5%,2,blocks.5.1.conv_pwl.weight,0.2415144145488739
efficientnet_b0,5%,2,blocks.5.1.bn3.weight,0.007924588397145271
efficientnet_b0,5%,2,blocks.5.1.bn3.bias,7.884430601734493e-07
efficientnet_b0,5%,2,blocks.5.2.conv_pw.weight,0.2791002690792084
efficientnet_b0,5%,2,blocks.5.2.bn1.weight,0.014630313031375408
efficientnet_b0,5%,2,blocks.5.2.bn1.bias,0.019525114446878433
efficientnet_b0,5%,2,blocks.5.2.conv_dw.weight,0.09848488867282867
efficientnet_b0,5%,2,blocks.5.2.bn2.weight,0.015162866562604904
efficientnet_b0,5%,2,blocks.5.2.bn2.bias,0.009696188382804394
efficientnet_b0,5%,2,blocks.5.2.se.conv_reduce.weight,0.06805624067783356
efficientnet_b0,5%,2,blocks.5.2.se.conv_reduce.bias,0.0032054376788437366
efficientnet_b0,5%,2,blocks.5.2.se.conv_expand.weight,0.11112317442893982
efficientnet_b0,5%,2,blocks.5.2.se.conv_expand.bias,0.008889790624380112
efficientnet_b0,5%,2,blocks.5.2.conv_pwl.weight,0.2383093684911728
efficientnet_b0,5%,2,blocks.5.2.bn3.weight,0.008027189411222935
efficientnet_b0,5%,2,blocks.5.2.bn3.bias,6.551100568685797e-07
efficientnet_b0,5%,2,blocks.5.3.conv_pw.weight,0.2853464186191559
efficientnet_b0,5%,2,blocks.5.3.bn1.weight,0.017985660582780838
efficientnet_b0,5%,2,blocks.5.3.bn1.bias,0.016952114179730415
efficientnet_b0,5%,2,blocks.5.3.conv_dw.weight,0.09244634956121445
efficientnet_b0,5%,2,blocks.5.3.bn2.weight,0.01602213643491268
efficientnet_b0,5%,2,blocks.5.3.bn2.bias,0.011271142400801182
efficientnet_b0,5%,2,blocks.5.3.se.conv_reduce.weight,0.07870334386825562
efficientnet_b0,5%,2,blocks.5.3.se.conv_reduce.bias,0.005095899570733309
efficientnet_b0,5%,2,blocks.5.3.se.conv_expand.weight,0.11328954994678497
efficientnet_b0,5%,2,blocks.5.3.se.conv_expand.bias,0.009560912847518921
efficientnet_b0,5%,2,blocks.5.3.conv_pwl.weight,0.2212837040424347
efficientnet_b0,5%,2,blocks.5.3.bn3.weight,0.007494404911994934
efficientnet_b0,5%,2,blocks.5.3.bn3.bias,5.877739113202551e-07
efficientnet_b0,5%,2,blocks.6.0.conv_pw.weight,0.40392807126045227
efficientnet_b0,5%,2,blocks.6.0.bn1.weight,0.06182984635233879
efficientnet_b0,5%,2,blocks.6.0.bn1.bias,0.044672638177871704
efficientnet_b0,5%,2,blocks.6.0.conv_dw.weight,0.09380374848842621
efficientnet_b0,5%,2,blocks.6.0.bn2.weight,0.035142622888088226
efficientnet_b0,5%,2,blocks.6.0.bn2.bias,0.02479446679353714
efficientnet_b0,5%,2,blocks.6.0.se.conv_reduce.weight,0.19181399047374725
efficientnet_b0,5%,2,blocks.6.0.se.conv_reduce.bias,0.011614108458161354
efficientnet_b0,5%,2,blocks.6.0.se.conv_expand.weight,0.11874580383300781
efficientnet_b0,5%,2,blocks.6.0.se.conv_expand.bias,0.01260324101895094
efficientnet_b0,5%,2,blocks.6.0.conv_pwl.weight,0.3939712941646576
efficientnet_b0,5%,2,blocks.6.0.bn3.weight,0.012584565207362175
efficientnet_b0,5%,2,blocks.6.0.bn3.bias,9.09170125851233e-07
efficientnet_b0,5%,2,conv_head.weight,0.45576220750808716
efficientnet_b0,5%,2,bn2.weight,0.034960098564624786
efficientnet_b0,5%,2,bn2.bias,0.023705504834651947
efficientnet_b0,5%,2,classifier.weight,0.26442626118659973
efficientnet_b0,5%,2,classifier.bias,0.02889796532690525
efficientnet_b0,5%,3,conv_stem.weight,0.4894682466983795
efficientnet_b0,5%,3,bn1.weight,0.05227229371666908
efficientnet_b0,5%,3,bn1.bias,0.059992365539073944
efficientnet_b0,5%,3,blocks.0.0.conv_dw.weight,0.38860899209976196
efficientnet_b0,5%,3,blocks.0.0.bn1.weight,0.0917244702577591
efficientnet_b0,5%,3,blocks.0.0.bn1.bias,0.04426481947302818
efficientnet_b0,5%,3,blocks.0.0.se.conv_reduce.weight,0.2304278314113617
efficientnet_b0,5%,3,blocks.0.0.se.conv_reduce.bias,0.008935115300118923
efficientnet_b0,5%,3,blocks.0.0.se.conv_expand.weight,0.05424374341964722
efficientnet_b0,5%,3,blocks.0.0.se.conv_expand.bias,0.049356117844581604
efficientnet_b0,5%,3,blocks.0.0.conv_pw.weight,0.3276769518852234
efficientnet_b0,5%,3,blocks.0.0.bn2.weight,0.019257210195064545
efficientnet_b0,5%,3,blocks.0.0.bn2.bias,3.9322471820923965e-06
efficientnet_b0,5%,3,blocks.1.0.conv_pw.weight,0.4189658761024475
efficientnet_b0,5%,3,blocks.1.0.bn1.weight,0.036290183663368225
efficientnet_b0,5%,3,blocks.1.0.bn1.bias,0.023462532088160515
efficientnet_b0,5%,3,blocks.1.0.conv_dw.weight,0.3010072112083435
efficientnet_b0,5%,3,blocks.1.0.bn2.weight,0.034080374985933304
efficientnet_b0,5%,3,blocks.1.0.bn2.bias,0.013992215506732464
efficientnet_b0,5%,3,blocks.1.0.se.conv_reduce.weight,0.15535935759544373
efficientnet_b0,5%,3,blocks.1.0.se.conv_reduce.bias,0.003965283744037151
efficientnet_b0,5%,3,blocks.1.0.se.conv_expand.weight,0.09403732419013977
efficientnet_b0,5%,3,blocks.1.0.se.conv_expand.bias,0.03527648001909256
efficientnet_b0,5%,3,blocks.1.0.conv_pwl.weight,0.5461670756340027
efficientnet_b0,5%,3,blocks.1.0.bn3.weight,0.024127807468175888
efficientnet_b0,5%,3,blocks.1.0.bn3.bias,2.668518845894141e-06
efficientnet_b0,5%,3,blocks.1.1.conv_pw.weight,0.4451175332069397
efficientnet_b0,5%,3,blocks.1.1.bn1.weight,0.05011233314871788
efficientnet_b0,5%,3,blocks.1.1.bn1.bias,0.04286861792206764
efficientnet_b0,5%,3,blocks.1.1.conv_dw.weight,0.3736107051372528
efficientnet_b0,5%,3,blocks.1.1.bn2.weight,0.06432691961526871
efficientnet_b0,5%,3,blocks.1.1.bn2.bias,0.03732086345553398
efficientnet_b0,5%,3,blocks.1.1.se.conv_reduce.weight,0.14842824637889862
efficientnet_b0,5%,3,blocks.1.1.se.conv_reduce.bias,0.004142349120229483
efficientnet_b0,5%,3,blocks.1.1.se.conv_expand.weight,0.15229210257530212
efficientnet_b0,5%,3,blocks.1.1.se.conv_expand.bias,0.027857178822159767
efficientnet_b0,5%,3,blocks.1.1.conv_pwl.weight,0.3984560966491699
efficientnet_b0,5%,3,blocks.1.1.bn3.weight,0.021970855072140694
efficientnet_b0,5%,3,blocks.1.1.bn3.bias,1.404067120347463e-06
efficientnet_b0,5%,3,blocks.2.0.conv_pw.weight,0.5875335931777954
efficientnet_b0,5%,3,blocks.2.0.bn1.weight,0.06937196105718613
efficientnet_b0,5%,3,blocks.2.0.bn1.bias,0.07788741588592529
